date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,zone,bankroll_before,kelly_fraction,bet_amount,bet_won,profit,bankroll_after,actual_winner
2025-01-07,missouri-state_vs_illinoisâchicago_20250107,Team A,Team B,B,Team B,124.0,0.45247309999999996,0.44642857142857145,0.006044528571428509,0.005-0.010,Slight Underdog (+110 to +150),9574.932842789307,0.010919148387096789,104.55011250690293,True,129.64213950855967,9704.574982297867,B
2025-01-07,wyoming_vs_new mexico_20250107,Team A,Team B,B,Team B,-310.0,0.7659372,0.7560975609756098,0.009839639024390223,0.005-0.010,Heavy Favorite (<-300),9704.574982297867,0.04034251999999977,391.50701031484914,True,126.29258397253196,9830.867566270399,B
2025-01-08,virginia-commonwealth_vs_fordham_20250108,Team A,Team B,A,Team A,-2100.0,0.9570908,0.9545454545454546,0.0025453454545454335,0.000-0.005,Heavy Favorite (<-300),9830.867566270399,0.055997600000001445,550.5049896289975,True,26.214523315666575,9857.082089586065,A
2025-01-08,bucknell_vs_lafayette_20250108,Team A,Team B,B,Team B,145.0,0.43503210000000003,0.40816326530612246,0.026868834693877575,0.025-0.030,Slight Underdog (+110 to +150),9857.082089586065,0.0453990655172415,447.5023155939455,False,-447.5023155939455,9409.57977399212,A
2025-01-08,illinois_vs_penn state_20250108,Team A,Team B,A,Team A,-330.0,0.77811,0.7674418604651163,0.010668139534883658,0.010-0.015,Heavy Favorite (<-300),9409.57977399212,0.04587299999999977,431.6456529723383,True,130.80171302192068,9540.381487014041,A
2025-01-08,mississippi_vs_arkansas_20250108,Team A,Team B,A,Team A,148.0,0.44977134,0.4032258064516129,0.04654553354838714,0.045-0.050,Slight Underdog (+110 to +150),9540.381487014041,0.07799521837837844,744.104137492699,True,1101.2741234891946,10641.655610503236,A
2025-01-08,belmont_vs_southern illinois_20250108,Team A,Team B,A,Team A,-500.0,0.84533286,0.8333333333333334,0.011999526666666593,0.010-0.015,Heavy Favorite (<-300),10641.655610503236,0.07199715999999955,766.1689816542944,True,153.23379633085884,10794.889406834094,A
2025-01-08,san-diego-state_vs_air force_20250108,Team A,Team B,A,Team A,-3000.0,0.9714356,0.967741935483871,0.0036936645161289583,0.000-0.005,Heavy Favorite (<-300),10794.889406834094,0.11450360000000116,1236.0536986843808,True,41.20178995614616,10836.091196790241,A
2025-01-08,east-carolina_vs_temple_20250108,Team A,Team B,B,Team B,140.0,0.43387836,0.4166666666666667,0.017211693333333333,0.015-0.020,Slight Underdog (+110 to +150),10836.091196790241,0.029505759999999985,319.72710619060547,False,-319.72710619060547,10516.364090599636,A
2025-01-08,miami-fl_vs_florida state_20250108,Team A,Team B,B,Team B,126.0,0.4784899,0.4424778761061947,0.03601202389380531,0.035-0.040,Slight Underdog (+110 to +150),10516.364090599636,0.06459299523809521,679.2834556261778,True,855.8971540889838,11372.26124468862,B
2025-01-08,george-mason_vs_richmond_20250108,Team A,Team B,A,Team A,-950.0,0.918349,0.9047619047619048,0.013587095238095204,0.010-0.015,Heavy Favorite (<-300),11372.26124468862,0.14266449999999883,1622.4179643428663,True,170.78083835188048,11543.0420830405,A
2025-01-08,duquesne_vs_saint joseph's_20250108,Team A,Team B,A,Team A,130.0,0.43885455,0.43478260869565216,0.004071941304347848,0.000-0.005,Slight Underdog (+110 to +150),11543.0420830405,0.007204203846153861,83.15842817095624,True,108.1059566222431,11651.148039662743,A
2025-01-08,stanford_vs_virginia tech_20250108,Team A,Team B,A,Team A,-443.0,0.84649885,0.8158379373848987,0.030660912615101288,0.030-0.035,Heavy Favorite (<-300),11651.148039662743,0.16648875550000009,1939.7851372697157,True,437.8747488193489,12089.022788482092,A
2025-01-08,seton-hall_vs_depaul_20250108,Team A,Team B,B,Team B,120.0,0.4839443,0.45454545454545453,0.029398845454545464,0.025-0.030,Slight Underdog (+110 to +150),12089.022788482092,0.05389788333333339,651.5727398676165,False,-651.5727398676165,11437.450048614475,A
2025-01-09,southern-mississippi_vs_louisianaâmonroe_20250109,Team A,Team B,A,Team A,-425.0,0.8297439,0.8095238095238095,0.020220090476190444,0.020-0.025,Heavy Favorite (<-300),11437.450048614475,0.10615547500000004,1214.147942699443,True,285.68186887045727,11723.131917484932,A
2025-01-09,rutgers_vs_purdue_20250109,Team A,Team B,A,Team A,145.0,0.41164812,0.40816326530612246,0.003484854693877548,0.000-0.005,Slight Underdog (+110 to +150),11723.131917484932,0.00588820275862072,69.0281776962094,False,-69.0281776962094,11654.103739788723,B
2025-01-09,william-mary_vs_elon_20250109,Team A,Team B,B,Team B,123.0,0.48089420000000005,0.4484304932735426,0.03246370672645743,0.030-0.035,Slight Underdog (+110 to +150),11654.103739788723,0.05885696422764235,685.9251669179778,False,-685.9251669179778,10968.178572870745,A
2025-01-09,san-francisco_vs_portland_20250109,Team A,Team B,A,Team A,-3000.0,0.97120833,0.967741935483871,0.0034663945161289567,0.000-0.005,Heavy Favorite (<-300),10968.178572870745,0.10745823000000128,1178.6210557646305,True,39.28736852548781,11007.465941396233,A
2025-01-09,california-davis_vs_cal state fullerton_20250109,Team A,Team B,A,Team A,-400.0,0.8242706,0.8,0.02427059999999992,0.020-0.025,Heavy Favorite (<-300),11007.465941396233,0.12135299999999982,1335.789014386255,True,333.94725359656377,11341.413194992796,A
2025-01-09,wright-state_vs_oakland_20250109,Team A,Team B,B,Team B,140.0,0.44102204,0.4166666666666667,0.02435537333333332,0.020-0.025,Slight Underdog (+110 to +150),11341.413194992796,0.04175206857142852,473.5274614142434,False,-473.5274614142434,10867.885733578552,A
2025-01-09,western-illinois_vs_ut martin_20250109,Team A,Team B,B,Team B,102.0,0.53569713,0.49504950495049505,0.04064762504950492,0.040-0.045,Pick'em Underdog (+100 to +110),10867.885733578552,0.08049823784313721,874.845650633644,True,892.3425636463169,11760.228297224869,B
2025-01-09,middle-tennessee_vs_kennesaw state_20250109,Team A,Team B,A,Team A,-450.0,0.8197154,0.8181818181818182,0.0015335818181817507,0.000-0.005,Heavy Favorite (<-300),11760.228297224869,0.008434700000000208,99.19399761860504,True,22.04311058191224,11782.27140780678,A
2025-01-09,dixie-state_vs_ut arlington_20250109,Team A,Team B,A,Team A,150.0,0.40450788,0.4,0.004507879999999964,0.000-0.005,Slight Underdog (+110 to +150),11782.27140780678,0.007513133333333292,88.5217760563729,True,132.78266408455934,11915.05407189134,A
2025-01-09,bellarmine_vs_jacksonville_20250109,Team A,Team B,B,Team B,-325.0,0.76861548,0.7647058823529411,0.003909597647058893,0.000-0.005,Heavy Favorite (<-300),11915.05407189134,0.016615790000000137,197.97803629719303,True,60.91631886067478,11975.970390752014,B
2025-01-09,utah-valley_vs_grand canyon_20250109,Team A,Team B,A,Team A,143.0,0.42284256,0.411522633744856,0.011319926255143997,0.010-0.015,Slight Underdog (+110 to +150),11975.970390752014,0.01923595860139846,230.3692706480795,True,329.4280570267536,12305.398447778767,A
2025-01-09,new-hampshire_vs_albany (ny)_20250109,Team A,Team B,B,Team B,-650.0,0.87997616,0.8666666666666667,0.013309493333333311,0.010-0.015,Heavy Favorite (<-300),12305.398447778767,0.09982119999999953,1228.339639535408,True,188.9753291592934,12494.37377693806,B
2025-01-09,chattanooga_vs_unc greensboro_20250109,Team A,Team B,B,Team B,147.0,0.44154804999999997,0.4048582995951417,0.03668975040485828,0.035-0.040,Slight Underdog (+110 to +150),12494.37377693806,0.06164876428571418,770.262703872063,True,1132.2861746919323,13626.659951629992,B
2025-01-09,samford_vs_vmi_20250109,Team A,Team B,A,Team A,-2400.0,0.9643827,0.96,0.004382700000000073,0.000-0.005,Heavy Favorite (<-300),13626.659951629992,0.10956750000000251,1493.0390642502534,True,62.209961010427335,13688.869912640419,A
2025-01-09,troy_vs_texas state_20250109,Team A,Team B,A,Team A,-315.0,0.7726553,0.7590361445783133,0.01361915542168679,0.010-0.015,Heavy Favorite (<-300),13688.869912640419,0.05651949500000014,773.6880145831325,False,-773.6880145831325,12915.181898057286,B
2025-01-10,niagara_vs_saint peter's_20250110,Team A,Team B,B,Team B,103.0,0.5291874,0.49261083743842365,0.03657656256157632,0.035-0.040,Pick'em Underdog (+100 to +110),12915.181898057286,0.07208778834951464,931.0268991626364,False,-931.0268991626364,11984.15499889465,A
2025-01-10,buffalo_vs_kent state_20250110,Team A,Team B,B,Team B,-625.0,0.8933036599999999,0.8620689655172413,0.031234694482758618,0.030-0.035,Heavy Favorite (<-300),11984.15499889465,0.22645153499999918,2713.830295177607,True,434.2128472284169,12418.367846123067,B
2025-01-11,davidson_vs_fordham_20250111,Team A,Team B,A,Team A,-450.0,0.8315826,0.8181818181818182,0.013400781818181717,0.010-0.015,Heavy Favorite (<-300),12418.367846123067,0.07370430000000013,915.28710924101,True,203.3971353868912,12621.764981509958,A
2025-01-11,stetson_vs_north alabama_20250111,Team A,Team B,B,Team B,-355.0,0.80964904,0.7802197802197802,0.02942925978021982,0.025-0.030,Heavy Favorite (<-300),12621.764981509958,0.13390313200000034,1690.0938623921097,True,476.0827781386226,13097.84775964858,B
2025-01-11,south-carolina-state_vs_delaware state_20250111,Team A,Team B,A,Team A,-485.0,0.8550158,0.8290598290598291,0.02595597094017088,0.025-0.030,Heavy Favorite (<-300),13097.84775964858,0.15184242999999975,1988.8090315950933,False,-1988.8090315950933,11109.038728053487,B
2025-01-11,saint-marys-ca_vs_san diego_20250111,Team A,Team B,A,Team A,-1650.0,0.9493411,0.9428571428571428,0.006483957142857211,0.005-0.010,Heavy Favorite (<-300),11109.038728053487,0.11346925000000006,1260.5342926931837,True,76.39601773898076,11185.434745792467,A
2025-01-11,colgate_vs_boston university_20250111,Team A,Team B,B,Team B,140.0,0.4616662,0.4166666666666667,0.04499953333333334,0.040-0.045,Slight Underdog (+110 to +150),11185.434745792467,0.07714205714285716,862.8674463276224,False,-862.8674463276224,10322.567299464845,A
2025-01-11,illinois-chicago_vs_bradley_20250111,Team A,Team B,A,Team A,135.0,0.43779653,0.425531914893617,0.012264615106382992,0.010-0.015,Slight Underdog (+110 to +150),10322.567299464845,0.021349515185185183,220.38180731002072,False,-220.38180731002072,10102.185492154824,B
2025-01-11,boston-college_vs_syracuse_20250111,Team A,Team B,B,Team B,104.0,0.4910514,0.49019607843137253,0.0008553215686274984,0.000-0.005,Pick'em Underdog (+100 to +110),10102.185492154824,0.0016777461538462234,16.948902854903874,True,17.62685896910003,10119.812351123925,B
2025-01-11,howard_vs_morgan state_20250111,Team A,Team B,A,Team A,-463.0,0.8224153,0.822380106571936,3.519342806390657e-05,0.000-0.005,Heavy Favorite (<-300),10119.812351123925,0.00019813899999949236,2.005129499434206,True,0.43307332601170745,10120.245424449937,A
2025-01-11,stanford_vs_virginia_20250111,Team A,Team B,A,Team A,-375.0,0.80714446,0.7894736842105263,0.017670775789473625,0.015-0.020,Heavy Favorite (<-300),10120.245424449937,0.08393618499999958,849.4547921920291,True,226.5212779178744,10346.766702367811,A
2025-01-11,kansas-state_vs_houston_20250111,Team A,Team B,B,Team B,-652.0,0.87534606,0.8670212765957447,0.008324783404255354,0.005-0.010,Heavy Favorite (<-300),10346.766702367811,0.0626023712000003,647.7321298214327,True,99.34541868426882,10446.11212105208,B
2025-01-11,portland-state_vs_idaho_20250111,Team A,Team B,B,Team B,125.0,0.46796819999999995,0.4444444444444444,0.023523755555555526,0.020-0.025,Slight Underdog (+110 to +150),10446.11212105208,0.042342759999999924,442.3172184747984,False,-442.3172184747984,10003.794902577281,A
2025-01-11,utah_vs_oklahoma state_20250111,Team A,Team B,A,Team A,-323.0,0.7805252,0.7635933806146572,0.016931819385342828,0.015-0.020,Heavy Favorite (<-300),10003.794902577281,0.0716215960000002,716.4877569792515,True,221.82283497809644,10225.617737555378,A
2025-01-11,winthrop_vs_longwood_20250111,Team A,Team B,B,Team B,130.0,0.44008094,0.43478260869565216,0.005298331304347814,0.005-0.010,Slight Underdog (+110 to +150),10225.617737555378,0.009373970769230685,95.85464176917093,False,-95.85464176917093,10129.763095786207,A
2025-01-11,tulane_vs_south florida_20250111,Team A,Team B,B,Team B,145.0,0.41264385000000003,0.40816326530612246,0.004480584693877576,0.000-0.005,Slight Underdog (+110 to +150),10129.763095786207,0.007570643103448386,76.68882112067983,False,-76.68882112067983,10053.074274665527,A
2025-01-11,st-bonaventure_vs_la salle_20250111,Team A,Team B,A,Team A,-815.0,0.8956076,0.8907103825136612,0.004897217486338756,0.000-0.005,Heavy Favorite (<-300),10053.074274665527,0.04480953999999921,450.473633833588,False,-450.473633833588,9602.600640831939,B
2025-01-11,california_vs_virginia tech_20250111,Team A,Team B,A,Team A,-310.0,0.7660866,0.7560975609756098,0.00998903902439019,0.005-0.010,Heavy Favorite (<-300),9602.600640831939,0.04095505999999964,393.2750854013071,False,-393.2750854013071,9209.325555430632,B
2025-01-11,alcorn-state_vs_alabama a&m_20250111,Team A,Team B,B,Team B,147.0,0.42380977,0.4048582995951417,0.018951470404858284,0.015-0.020,Slight Underdog (+110 to +150),9209.325555430632,0.03184362714285703,293.2583292243178,False,-293.2583292243178,8916.067226206314,A
2025-01-11,jackson-state_vs_alabama state_20250111,Team A,Team B,B,Team B,128.0,0.45835079999999995,0.43859649122807015,0.019754308771929796,0.015-0.020,Slight Underdog (+110 to +150),8916.067226206314,0.03518736249999996,313.7328895628907,False,-313.7328895628907,8602.334336643424,A
2025-01-11,georgia_vs_oklahoma_20250111,Team A,Team B,A,Team A,-305.0,0.7579756,0.7530864197530864,0.004889180246913538,0.000-0.005,Heavy Favorite (<-300),8602.334336643424,0.01980117999999968,170.33637062005425,True,55.84799036723089,8658.182327010654,A
2025-01-11,montana_vs_northern colorado_20250111,Team A,Team B,B,Team B,130.0,0.44098170000000003,0.43478260869565216,0.00619909130434787,0.005-0.010,Slight Underdog (+110 to +150),8658.182327010654,0.010967623076923066,94.95968029392951,True,123.44758438210835,8781.629911392763,B
2025-01-11,hampton_vs_delaware_20250111,Team A,Team B,A,Team A,124.0,0.45758024,0.44642857142857145,0.011151668571428575,0.010-0.015,Slight Underdog (+110 to +150),8781.629911392763,0.020144949677419394,176.90549265072815,True,219.36281088690293,9000.992722279667,A
2025-01-11,murray-state_vs_valparaiso_20250111,Team A,Team B,A,Team A,-330.0,0.7758631,0.7674418604651163,0.008421239534883718,0.005-0.010,Heavy Favorite (<-300),9000.992722279667,0.03621132999999997,325.9379177940671,True,98.76906599820214,9099.761788277869,A
2025-01-11,georgia-state_vs_coastal carolina_20250111,Team A,Team B,B,Team B,140.0,0.4418033,0.4166666666666667,0.025136633333333325,0.025-0.030,Slight Underdog (+110 to +150),9099.761788277869,0.04309137142857142,392.1212151302029,False,-392.1212151302029,8707.640573147666,A
2025-01-11,sam-houston-state_vs_florida international_20250111,Team A,Team B,A,Team A,-387.0,0.8166912,0.7946611909650924,0.022030009034907594,0.020-0.025,Heavy Favorite (<-300),8707.640573147666,0.10728614399999942,934.209180430958,True,241.3977210415911,8949.038294189257,A
2025-01-11,seattle_vs_abilene christian_20250111,Team A,Team B,A,Team A,-421.0,0.83836424,0.8080614203454894,0.030302819654510538,0.030-0.035,Heavy Favorite (<-300),8949.038294189257,0.15787769039999963,1412.8534971877523,True,335.59465491395525,9284.632949103212,A
2025-01-12,penn-state_vs_oregon_20250112,Team A,Team B,A,Team A,130.0,0.4467669,0.43478260869565216,0.01198429130434786,0.010-0.015,Slight Underdog (+110 to +150),9284.632949103212,0.02120297692307696,196.86185815907538,False,-196.86185815907538,9087.771090944138,B
2025-01-12,purdue_vs_nebraska_20250112,Team A,Team B,A,Team A,-400.0,0.8172356,0.8,0.017235599999999907,0.015-0.020,Heavy Favorite (<-300),9087.771090944138,0.08617799999999975,783.1659370753816,True,195.7914842688454,9283.562575212984,A
2025-01-12,colorado_vs_west virginia_20250112,Team A,Team B,B,Team B,125.0,0.44507337,0.4444444444444444,0.0006289255555556039,0.000-0.005,Slight Underdog (+110 to +150),9283.562575212984,0.001132066000000087,10.50960555027187,True,13.137006937839837,9296.699582150823,B
2025-01-12,merrimack_vs_manhattan_20250112,Team A,Team B,A,Team A,-361.0,0.78457344,0.7830802603036876,0.0014931796963123523,0.000-0.005,Heavy Favorite (<-300),9296.699582150823,0.00688355839999982,63.99437450098912,True,17.726973545980368,9314.426555696802,A
2025-01-13,maryland_vs_minnesota_20250113,Team A,Team B,A,Team A,-1600.0,0.941591,0.9411764705882353,0.0004145294117646747,0.000-0.005,Heavy Favorite (<-300),9314.426555696802,0.007046999999999248,65.63876393798836,True,4.102422746124272,9318.528978442926,A
2025-01-14,xavier_vs_villanova_20250114,Team A,Team B,B,Team B,130.0,0.4404802,0.43478260869565216,0.005697591304347827,0.005-0.010,Slight Underdog (+110 to +150),9318.528978442926,0.01008035384615375,93.93406942834233,False,-93.93406942834233,9224.594909014584,A
2025-01-14,akron_vs_toledo_20250114,Team A,Team B,A,Team A,-337.0,0.78000796,0.7711670480549199,0.008840911945080077,0.005-0.010,Heavy Favorite (<-300),9224.594909014584,0.0386347851999998,356.3902428667902,True,105.75378126610985,9330.348690280694,A
2025-01-14,ohio_vs_ball state_20250114,Team A,Team B,A,Team A,-490.0,0.85136634,0.8305084745762712,0.020857865423728805,0.020-0.025,Heavy Favorite (<-300),9330.348690280694,0.12306140599999997,1148.2058282962005,True,234.32772006044908,9564.676410341144,A
2025-01-15,st-bonaventure_vs_richmond_20250115,Team A,Team B,A,Team A,-1000.0,0.92225426,0.9090909090909091,0.013163350909090932,0.010-0.015,Heavy Favorite (<-300),9564.676410341144,0.1447968600000006,1384.935111133475,True,138.4935111133476,9703.169921454491,A
2025-01-15,south-alabama_vs_southern mississippi_20250115,Team A,Team B,A,Team A,-900.0,0.9024069,0.9,0.0024068999999999896,0.000-0.005,Heavy Favorite (<-300),9703.169921454491,0.024069000000000496,233.54559683949296,True,25.949510759943674,9729.119432214435,A
2025-01-15,washington_vs_purdue_20250115,Team A,Team B,B,Team B,-356.0,0.79211433,0.7807017543859649,0.011412575614035081,0.010-0.015,Heavy Favorite (<-300),9729.119432214435,0.05204134479999994,506.31645897225104,True,142.2237244304076,9871.343156644842,B
