date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,odds_bucket,zone,flat_bet_amount,flat_profit,kelly_bet_amount,kelly_profit,bet_won,actual_winner,year
2022-03-02,florida-state_vs_notre dame_20220302,Team A,Team B,A,,149.0,0.4181648,0.40160642570281124,0.01655837429718876,0.015-0.020,Slight Underdog,slight_underdog,100,149.00000000000003,82.66344249074737,123.1685293112136,True,A,2022
2021-11-15,fordham_vs_st. thomas_20211115,Team A,Team B,A,,-390.0,0.8208434,0.7959183673469388,0.02492503265306123,0.020-0.025,Heavy Favorite,heavy_favorite,100,25.64102564102564,379.89305014492714,97.40847439613516,True,A,2022
2022-01-12,fordham_vs_duquesne_20220112,Team A,Team B,A,,120.0,0.46517956,0.45454545454545453,0.010634105454545462,0.010-0.015,Slight Underdog,slight_underdog,100,120.00000000000001,62.54084052273054,75.04900862727666,True,A,2022
2022-01-22,fordham_vs_davidson_20220122,Team A,Team B,B,,-646.0,0.8697561,0.8659517426273459,0.0038043573726541657,0.000-0.005,Heavy Favorite,heavy_favorite,100,15.479876160990713,93.17185772610222,14.422888192895082,True,B,2022
2022-02-23,fordham_vs_la salle_20220223,Team A,Team B,B,,140.0,0.42718659999999997,0.4166666666666667,0.010519933333333287,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,59.465435939414334,-59.465435939414334,False,A,2022
2022-01-18,fresno-state_vs_utah state_20220118,Team A,Team B,B,,145.0,0.43041015000000005,0.40816326530612246,0.02224688469387759,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,121.71162880201902,-121.71162880201902,False,A,2022
2022-02-04,fresno-state_vs_nevada_20220204,Team A,Team B,A,,-505.0,0.8388271,0.8347107438016529,0.00411635619834716,0.000-0.005,Heavy Favorite,heavy_favorite,100,19.8019801980198,77.60566685669525,15.367458783504006,True,A,2022
2022-02-19,fresno-state_vs_san diego state_20220219,Team A,Team B,A,,123.0,0.44936493,0.4484304932735426,0.0009344367264573772,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,5.305315457215128,-5.305315457215128,False,B,2022
2021-12-10,furman_vs_appalachian state_20211210,Team A,Team B,A,,-310.0,0.76944697,0.7560975609756098,0.01334940902439019,0.010-0.015,Heavy Favorite,heavy_favorite,100,32.258064516129025,171.10830059531304,55.19622599848807,True,A,2022
2022-01-26,furman_vs_vmi_20220126,Team A,Team B,A,,-400.0,0.806662,0.8,0.006661999999999946,0.005-0.010,Heavy Favorite,heavy_favorite,100,25.0,105.97432783787123,26.493581959467807,True,A,2022
2022-03-06,furman_vs_samford_20220306,Team A,Team B,A,,-400.0,0.80674803,0.8,0.006748029999999905,0.005-0.010,Heavy Favorite,heavy_favorite,100,25.0,108.23672893337043,27.059182233342607,True,A,2022
2022-01-29,gardner-webb_vs_radford_20220129,Team A,Team B,A,,-372.0,0.7934481,0.788135593220339,0.005312506779660997,0.005-0.010,Heavy Favorite,heavy_favorite,100,26.881720430107524,81.11796971992736,21.805905838690148,True,A,2022
2021-11-23,george-mason_vs_nevada_20211123,Team A,Team B,A,,129.0,0.4550485,0.4366812227074236,0.018367277292576423,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,106.1900228593863,-106.1900228593863,False,B,2022
2021-12-04,george-mason_vs_old dominion_20211204,Team A,Team B,A,,-350.0,0.79987276,0.7777777777777778,0.02209498222222217,0.020-0.025,Heavy Favorite,heavy_favorite,100,-100.0,313.2585650606733,-313.2585650606733,False,B,2022
2022-01-26,george-mason_vs_st. bonaventure_20220126,Team A,Team B,A,,125.0,0.44981056,0.4444444444444444,0.005366115555555606,0.005-0.010,Slight Underdog,slight_underdog,100,125.0,27.406149943863266,34.25768742982908,True,A,2022
2022-03-05,george-mason_vs_massachusetts_20220305,Team A,Team B,A,,-340.0,0.77963775,0.7727272727272727,0.006910477272727311,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,87.31490549427637,-87.31490549427637,False,B,2022
2021-11-26,georgetown_vs_saint joseph's_20211126,Team A,Team B,A,,-325.0,0.78241897,0.7647058823529411,0.017713087647058923,0.015-0.020,Heavy Favorite,heavy_favorite,100,-100.0,209.6045688777349,-209.6045688777349,False,B,2022
2021-12-11,georgetown_vs_syracuse_20211211,Team A,Team B,A,,148.0,0.42929667,0.4032258064516129,0.026070863548387113,0.025-0.030,Slight Underdog,slight_underdog,100,148.0,112.4793722170973,166.469470881304,True,A,2022
2021-12-18,georgetown_vs_tcu_20211218,Team A,Team B,A,,121.0,0.4981006,0.45248868778280543,0.04561191221719457,0.045-0.050,Slight Underdog,slight_underdog,100,-100.0,228.36097336154734,-228.36097336154734,False,B,2022
2022-01-07,georgetown_vs_marquette_20220107,Team A,Team B,A,,135.0,0.45246688,0.425531914893617,0.02693496510638299,0.025-0.030,Slight Underdog,slight_underdog,100,-100.0,117.81776859727758,-117.81776859727758,False,B,2022
2022-01-13,georgetown_vs_butler_20220113,Team A,Team B,A,,137.0,0.46637666,0.4219409282700422,0.044435731729957795,0.040-0.045,Slight Underdog,slight_underdog,100,-100.0,184.1047041373736,-184.1047041373736,False,B,2022
2022-02-27,georgetown_vs_connecticut_20220227,Team A,Team B,B,,-611.0,0.876460165,0.8593530239099859,0.0171071410900141,0.015-0.020,Heavy Favorite,heavy_favorite,100,16.366612111292955,268.91461384343035,44.01221175833555,True,B,2022
2021-11-24,george-washington_vs_missouri state_20211124,Team A,Team B,B,,-600.0,0.87817842,0.8571428571428571,0.02103556285714292,0.020-0.025,Heavy Favorite,heavy_favorite,100,16.666666666666675,332.03213348622546,55.338688914370934,True,B,2022
2022-01-08,george-washington_vs_dayton_20220108,Team A,Team B,B,,-350.0,0.78461501,0.7777777777777778,0.0068372322222222115,0.005-0.010,Heavy Favorite,heavy_favorite,100,28.57142857142856,71.08047702073632,20.308707720210368,True,B,2022
2022-02-19,george-washington_vs_rhode island_20220219,Team A,Team B,A,,147.0,0.4059088,0.4048582995951417,0.0010505004048583233,0.000-0.005,Slight Underdog,slight_underdog,100,146.99999999999997,4.113717018509881,6.047164017209524,True,A,2022
2022-03-10,george-washington_vs_massachusetts_20220310,Team A,Team B,A,,130.0,0.45394728,0.43478260869565216,0.019164671304347847,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,79.226386730709,-79.226386730709,False,B,2022
2021-12-01,georgia_vs_memphis_20211201,Team A,Team B,B,,-700.0,0.88987649,0.875,0.01487649000000002,0.010-0.015,Heavy Favorite,heavy_favorite,100,-100.0,268.6541235766387,-268.6541235766387,False,A,2022
2021-12-18,georgia_vs_george mason_20211218,Team A,Team B,B,,120.0,0.47304199999999996,0.45454545454545453,0.018496545454545432,0.015-0.020,Slight Underdog,slight_underdog,100,120.00000000000001,67.43807119420214,80.92568543304257,True,B,2022
2021-12-22,georgia_vs_east tennessee state_20211222,Team A,Team B,B,,145.0,0.44613879999999995,0.40816326530612246,0.03797553469387749,0.035-0.040,Slight Underdog,slight_underdog,100,145.00000000000003,132.79980709585448,192.559720288989,True,B,2022
2022-02-02,georgia_vs_arkansas_20220202,Team A,Team B,B,,-600.0,0.8633182500000001,0.8571428571428571,0.0061753928571429695,0.005-0.010,Heavy Favorite,heavy_favorite,100,16.666666666666675,97.78993893412193,16.298323155686997,True,B,2022
2022-02-25,georgia-southern_vs_louisianaâmonroe_20220225,Team A,Team B,B,,145.0,0.41923195,0.40816326530612246,0.011068684693877562,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,42.613122000084054,-42.613122000084054,False,A,2022
2021-11-26,georgia-tech_vs_georgia southern_20211126,Team A,Team B,A,,-442.0,0.8358446,0.8154981549815498,0.020346445018450288,0.020-0.025,Heavy Favorite,heavy_favorite,100,22.62443438914028,246.5686624838321,55.78476526783534,True,A,2022
2022-01-02,georgia-tech_vs_louisville_20220102,Team A,Team B,A,,135.0,0.4492083,0.425531914893617,0.02367638510638298,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,94.45003016470655,-94.45003016470655,False,B,2022
2022-01-08,grambling_vs_bethune-cookman_20220108,Team A,Team B,A,,109.0,0.4981997,0.4784688995215311,0.019730800478468924,0.015-0.020,Pickem Underdog,pickem_underdog,100,108.99999999999999,83.12632596383996,90.60769530058555,True,A,2022
2022-01-10,grambling_vs_florida a&m_20220110,Team A,Team B,A,,105.0,0.5106901,0.4878048780487805,0.02288522195121956,0.020-0.025,Pickem Underdog,pickem_underdog,100,-100.0,102.22180170526846,-102.22180170526846,False,B,2022
2022-03-05,grambling_vs_alabama state_20220305,Team A,Team B,A,,101.0,0.51632476,0.4975124378109453,0.018812322189054764,0.015-0.020,Pickem Underdog,pickem_underdog,100,-100.0,81.82565623797167,-81.82565623797167,False,B,2022
2022-01-15,grand-canyon_vs_tarleton state_20220115,Team A,Team B,A,,-461.0,0.8387613,0.82174688057041,0.017014419429590033,0.015-0.020,Heavy Favorite,heavy_favorite,100,21.691973969631228,200.80796758691753,43.559212057899664,True,A,2022
2022-02-05,grand-canyon_vs_california baptist_20220205,Team A,Team B,A,,-387.0,0.8393455,0.7946611909650924,0.04468430903490761,0.040-0.045,Heavy Favorite,heavy_favorite,100,25.839793281653733,467.28869319911695,120.74643235119295,True,A,2022
2022-03-11,grand-canyon_vs_new mexico state_20220311,Team A,Team B,A,,120.0,0.48024365,0.45454545454545453,0.02569819545454549,0.025-0.030,Slight Underdog,slight_underdog,100,-100.0,106.85727380516413,-106.85727380516413,False,B,2022
2021-12-02,green-bay_vs_robert morris_20211202,Team A,Team B,B,,113.0,0.504034,0.4694835680751174,0.03455043192488261,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,140.7524318092148,-140.7524318092148,False,A,2022
2022-01-24,hampton_vs_longwood_20220124,Team A,Team B,B,,-389.0,0.826744,0.7955010224948875,0.031242977505112512,0.030-0.035,Heavy Favorite,heavy_favorite,100,25.70694087403598,308.68505708265286,79.35348511122177,True,B,2022
2021-11-27,harvard_vs_northeastern_20211127,Team A,Team B,B,,111.0,0.48542887,0.47393364928909953,0.011495220710900478,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,45.88401695679687,-45.88401695679687,False,A,2022
2022-01-07,harvard_vs_brown_20220107,Team A,Team B,B,,144.0,0.4296033,0.4098360655737705,0.01976723442622952,0.015-0.020,Slight Underdog,slight_underdog,100,144.0,68.79593552563205,99.06614715691015,True,B,2022
2021-11-13,hawaii_vs_pacific_20211113,Team A,Team B,A,,109.0,0.51045394,0.4784688995215311,0.031985040478468896,0.030-0.035,Pickem Underdog,pickem_underdog,100,108.99999999999999,132.0424767055066,143.92629960900217,True,A,2022
2021-12-24,hawaii_vs_south florida_20211224,Team A,Team B,B,,140.0,0.43001860000000003,0.4166666666666667,0.013351933333333343,0.010-0.015,Slight Underdog,slight_underdog,100,140.0,52.5747452013398,73.60464328187572,True,B,2022
2021-11-21,high-point_vs_georgia state_20211121,Team A,Team B,B,,-492.0,0.84145282,0.831081081081081,0.01037173891891896,0.010-0.015,Heavy Favorite,heavy_favorite,100,20.32520325203251,145.55314062506736,29.583971671761642,True,B,2022
2021-12-10,high-point_vs_south carolina state_20211210,Team A,Team B,A,,-339.0,0.7723521,0.7722095671981777,0.00014253280182230377,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,1.501806621223219,-1.501806621223219,False,B,2022
2021-12-01,hofstra_vs_princeton_20211201,Team A,Team B,B,,138.0,0.44664349999999997,0.42016806722689076,0.02647543277310921,0.025-0.030,Slight Underdog,slight_underdog,100,-100.0,109.5226086339871,-109.5226086339871,False,A,2022
2022-01-17,hofstra_vs_drexel_20220117,Team A,Team B,A,,-345.0,0.7792942,0.7752808988764045,0.004013301123595547,0.000-0.005,Heavy Favorite,heavy_favorite,100,28.985507246376805,40.88156237050947,11.849728223336077,True,A,2022
2022-02-23,holy-cross_vs_colgate_20220223,Team A,Team B,B,,-913.0,0.90404558,0.9012833168805529,0.0027622631194471614,0.000-0.005,Heavy Favorite,heavy_favorite,100,10.952902519167584,64.38468531451701,7.051991819771856,True,B,2022
2021-11-23,houston_vs_wisconsin_20211123,Team A,Team B,A,,-330.0,0.79277015,0.7674418604651163,0.02532828953488364,0.025-0.030,Heavy Favorite,heavy_favorite,100,-100.0,251.36881614680888,-251.36881614680888,False,B,2022
2022-02-12,houston_vs_memphis_20220212,Team A,Team B,A,,-525.0,0.8417763,0.84,0.001776300000000064,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,22.832537703600696,-22.832537703600696,False,B,2022
2022-02-17,houston_vs_ucf_20220217,Team A,Team B,A,,-990.0,0.9171827,0.908256880733945,0.008925819266055068,0.005-0.010,Heavy Favorite,heavy_favorite,100,10.1010101010101,197.87183920398917,19.987054465049408,True,A,2022
2022-01-27,houston-baptist_vs_new orleans_20220127,Team A,Team B,A,,136.0,0.43051717,0.423728813559322,0.0067883564406779895,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,24.193254509464392,-24.193254509464392,False,B,2022
2021-12-18,howard_vs_north carolina a&t_20211218,Team A,Team B,A,,113.0,0.48128417,0.4694835680751174,0.011800601924882637,0.010-0.015,Slight Underdog,slight_underdog,100,112.99999999999999,45.14561888856628,51.014549344079896,True,A,2022
2022-01-17,howard_vs_notre dame_20220117,Team A,Team B,B,,-645.0,0.87167664,0.8657718120805369,0.005904827919463118,0.005-0.010,Heavy Favorite,heavy_favorite,100,15.503875968992254,91.52821444666273,14.190420844443839,True,B,2022
2022-03-03,idaho_vs_portland state_20220303,Team A,Team B,A,,140.0,0.4183277,0.4166666666666667,0.0016610333333333394,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,5.964925051038992,-5.964925051038992,False,B,2022
2022-03-09,idaho_vs_sacramento state_20220309,Team A,Team B,A,,130.0,0.45428416,0.43478260869565216,0.01950155130434783,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,72.07068825593036,-72.07068825593036,False,B,2022
2021-11-22,idaho-state_vs_kansas city_20211122,Team A,Team B,B,,115.0,0.5062846999999999,0.46511627906976744,0.041168420930232485,0.040-0.045,Slight Underdog,slight_underdog,100,114.99999999999999,155.22472473412165,178.5084334442399,True,B,2022
2022-01-17,idaho-state_vs_weber state_20220117,Team A,Team B,B,,-630.0,0.8658223,0.863013698630137,0.0028086013698630508,0.000-0.005,Heavy Favorite,heavy_favorite,100,15.873015873015861,45.00930386035908,7.144333946088738,True,B,2022
2021-11-23,illinois_vs_kansas state_20211123,Team A,Team B,A,,-450.0,0.847452,0.8181818181818182,0.02927018181818175,0.025-0.030,Heavy Favorite,heavy_favorite,100,22.222222222222232,354.5590050872803,78.79089001939566,True,A,2022
2021-12-03,illinois_vs_rutgers_20211203,Team A,Team B,A,,-420.0,0.82881415,0.8076923076923077,0.021121842307692318,0.020-0.025,Heavy Favorite,heavy_favorite,100,23.809523809523814,250.55370817744264,59.65564480415302,True,A,2022
2022-01-14,illinois_vs_michigan_20220114,Team A,Team B,A,,-478.0,0.8581316,0.8269896193771626,0.03114198062283735,0.030-0.035,Heavy Favorite,heavy_favorite,100,20.920502092050206,421.3577379800631,88.15015438913454,True,A,2022
2022-02-13,illinois_vs_northwestern_20220213,Team A,Team B,A,,-555.0,0.861001,0.8473282442748091,0.013672755725190888,0.010-0.015,Heavy Favorite,heavy_favorite,100,18.01801801801801,217.53447638985955,39.19540115132603,True,A,2022
2022-02-24,illinois-chicago_vs_green bay_20220224,Team A,Team B,A,,-370.0,0.7897519,0.7872340425531915,0.002517857446808436,0.000-0.005,Heavy Favorite,heavy_favorite,100,27.027027027027017,29.208665198599604,7.89423383745935,True,A,2022
2022-01-23,indiana_vs_michigan_20220123,Team A,Team B,B,,148.0,0.4131597,0.4032258064516129,0.00993389354838714,0.005-0.010,Slight Underdog,slight_underdog,100,148.0,41.217248360841666,61.00152757404567,True,B,2022
2022-02-15,indiana_vs_wisconsin_20220215,Team A,Team B,B,,140.0,0.41787989999999997,0.4166666666666667,0.0012132333333332856,0.000-0.005,Slight Underdog,slight_underdog,100,140.0,5.276752227825244,7.387453118955341,True,B,2022
2022-03-10,indiana_vs_michigan_20220310,Team A,Team B,A,,130.0,0.45969388,0.43478260869565216,0.024911271304347837,0.020-0.025,Slight Underdog,slight_underdog,100,129.99999999999997,112.14560579954944,145.78928753941426,True,A,2022
2021-11-19,indiana-state_vs_oklahoma_20211119,Team A,Team B,B,,-720.0,0.879294835,0.8780487804878049,0.0012460545121951716,0.000-0.005,Heavy Favorite,heavy_favorite,100,13.888888888888884,27.488392192699163,3.8178322489859933,True,B,2022
2022-02-02,indiana-state_vs_drake_20220202,Team A,Team B,A,,145.0,0.40862536,0.40816326530612246,0.000462094693877535,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,2.10350421113507,-2.10350421113507,False,B,2022
2022-02-12,indiana-state_vs_illinois state_20220212,Team A,Team B,B,,125.0,0.45628080000000004,0.4444444444444444,0.011836355555555622,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,57.35425045905718,-57.35425045905718,False,A,2022
2022-02-13,iona_vs_monmouth_20220213,Team A,Team B,A,,-391.0,0.805765,0.7963340122199593,0.0094309877800407,0.005-0.010,Heavy Favorite,heavy_favorite,100,25.57544757033248,122.00031427024135,31.202126411826427,True,A,2022
2022-03-17,iowa_vs_richmond_20220317,Team A,Team B,A,,-500.0,0.84058046,0.8333333333333334,0.0072471266666666034,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,115.91843558935746,-115.91843558935746,False,B,2022
2021-11-26,iowa-state_vs_memphis_20211126,Team A,Team B,B,,-700.0,0.875581674,0.875,0.0005816739999999765,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,11.86582256425597,-11.86582256425597,False,A,2022
2022-03-25,iowa-state_vs_miami (fl)_20220325,Team A,Team B,A,,145.0,0.4474732,0.40816326530612246,0.03930993469387756,0.035-0.040,Slight Underdog,slight_underdog,100,-100.0,168.5787992662363,-168.5787992662363,False,B,2022
2022-01-28,ipfw_vs_northern kentucky_20220128,Team A,Team B,A,,126.0,0.47430062,0.4424778761061947,0.031822743893805294,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,135.24757895594865,-135.24757895594865,False,B,2022
2021-11-16,iupui_vs_texas a&mâcorpus christi_20211116,Team A,Team B,A,,140.0,0.4169787,0.4166666666666667,0.00031203333333329475,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,1.1951255672402876,-1.1951255672402876,False,B,2022
2021-12-16,iupui_vs_chicago state_20211216,Team A,Team B,B,,123.0,0.48910129999999996,0.4484304932735426,0.04067080672645734,0.040-0.045,Slight Underdog,slight_underdog,100,123.0,164.65673779466408,202.52778748743683,True,B,2022
2022-01-05,jackson-state_vs_alcorn state_20220105,Team A,Team B,A,,-322.0,0.7665217,0.7630331753554502,0.0034885246445497398,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,35.85542666845474,-35.85542666845474,False,B,2022
2022-01-27,jacksonville_vs_lipscomb_20220127,Team A,Team B,B,,144.0,0.41479266000000004,0.4098360655737705,0.0049565944262295325,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,20.154421657496524,-20.154421657496524,False,A,2022
2022-02-09,jacksonville_vs_eastern kentucky_20220209,Team A,Team B,B,,145.0,0.41845995,0.40816326530612246,0.010296684693877567,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,41.399225548134254,-41.399225548134254,False,A,2022
